"X","rank","fname","lname","country","best_qual","final","fall_qual","false_start_qual","fall_final","false_start_final","sex","event_id","lane_a","lane_b","fall_lane_a","false_start_lane_a","fall_lane_b","false_start_lane_b","first_round","quarter","semi","small_final","big_final","fall_first_round","fall_quarter","fall_semi","fall_small_final","fall_big_final","false_start_first_round","false_start_quarter","false_start_semi","false_start_small_final","false_start_big_final","tomoa_skip","year","start_date","end_date","event","dob","time_progression","age"
76,10,"arsenii","shevchenko","RUS",8.05,7.54,FALSE,FALSE,FALSE,FALSE,"M",737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2012,"2012-09-01","2012-09-02","IFSC Climbing Worldcup (S) - Arco (ITA) 2012","1990-01-01",141,22
77,11,"yoann","le couster","FRA",8.14,7.54,FALSE,FALSE,FALSE,FALSE,"M",737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2012,"2012-09-01","2012-09-02","IFSC Climbing Worldcup (S) - Arco (ITA) 2012","1991-01-01",141,21
78,12,"evgenii","vaitsekhovskii","RUS",7.03,7.7,FALSE,FALSE,FALSE,FALSE,"M",737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2012,"2012-09-01","2012-09-02","IFSC Climbing Worldcup (S) - Arco (ITA) 2012","1986-05-12",141,26
79,13,"andres","quinteros","ECU",8.69,8.45,FALSE,FALSE,FALSE,FALSE,"M",737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2012,"2012-09-01","2012-09-02","IFSC Climbing Worldcup (S) - Arco (ITA) 2012","1990-01-01",141,22
80,14,"oleksiy","yurko","UKR",7.44,NA,FALSE,FALSE,TRUE,FALSE,"M",737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2012,"2012-09-01","2012-09-02","IFSC Climbing Worldcup (S) - Arco (ITA) 2012",NA,141,23.5333333333333
81,15,"manuel","escobar","VEN",8.1,NA,FALSE,FALSE,TRUE,FALSE,"M",737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2012,"2012-09-01","2012-09-02","IFSC Climbing Worldcup (S) - Arco (ITA) 2012","1984-01-01",141,28
82,16,"isaac","estevez","ECU",8.44,NA,FALSE,FALSE,TRUE,FALSE,"M",737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2012,"2012-09-01","2012-09-02","IFSC Climbing Worldcup (S) - Arco (ITA) 2012","1992-01-01",141,20
83,1,"qixin","zhong","CHN",6.1,7.33,FALSE,FALSE,FALSE,FALSE,"M",738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2012,"2012-09-12","2012-09-16","IFSC Climbing World Championship - Paris (FRA) 2012","1989-04-07",152,23
84,2,"libor","hroza","CZE",6,8.98,FALSE,FALSE,FALSE,FALSE,"M",738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2012,"2012-09-12","2012-09-16","IFSC Climbing World Championship - Paris (FRA) 2012","1987-01-01",152,25
85,3,"dmitrii","timofeev","RUS",6.7,7.68,FALSE,FALSE,FALSE,FALSE,"M",738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2012,"2012-09-12","2012-09-16","IFSC Climbing World Championship - Paris (FRA) 2012","1993-01-01",152,19
86,4,"sergei","sinitcyn","RUS",6.7,NA,FALSE,FALSE,TRUE,FALSE,"M",738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2012,"2012-09-12","2012-09-16","IFSC Climbing World Championship - Paris (FRA) 2012","1983-01-01",152,29
87,5,"yaroslav","gontaryk","UKR",6.7,6.77,FALSE,FALSE,FALSE,FALSE,"M",738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2012,"2012-09-12","2012-09-16","IFSC Climbing World Championship - Paris (FRA) 2012","1993-01-01",152,19
88,6,"evgenii","vaitsekhovskii","RUS",6.5,7.37,FALSE,FALSE,FALSE,FALSE,"M",738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2012,"2012-09-12","2012-09-16","IFSC Climbing World Championship - Paris (FRA) 2012","1986-05-12",152,26
89,7,"danyil","boldyrev","UKR",6.5,NA,FALSE,FALSE,TRUE,FALSE,"M",738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2012,"2012-09-12","2012-09-16","IFSC Climbing World Championship - Paris (FRA) 2012","1992-05-15",152,20
90,8,"arsenii","shevchenko","RUS",6.6,NA,FALSE,FALSE,TRUE,FALSE,"M",738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2012,"2012-09-12","2012-09-16","IFSC Climbing World Championship - Paris (FRA) 2012","1990-01-01",152,22
91,9,"lukasz","swirk","POL",6.8,7.18,FALSE,FALSE,FALSE,FALSE,"M",738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2012,"2012-09-12","2012-09-16","IFSC Climbing World Championship - Paris (FRA) 2012","1985-01-01",152,27
92,10,"leonardo","gontero","ITA",6.5,7.21,FALSE,FALSE,FALSE,FALSE,"M",738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2012,"2012-09-12","2012-09-16","IFSC Climbing World Championship - Paris (FRA) 2012","1993-12-11",152,18
93,11,"weng khit, adriel","choo","SGP",6.7,7.31,FALSE,FALSE,FALSE,FALSE,"M",738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2012,"2012-09-12","2012-09-16","IFSC Climbing World Championship - Paris (FRA) 2012","1989-01-01",152,23
94,12,"stanislav","kokorin","RUS",6.8,7.89,FALSE,FALSE,FALSE,FALSE,"M",738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2012,"2012-09-12","2012-09-16","IFSC Climbing World Championship - Paris (FRA) 2012","1990-01-22",152,22
95,13,"marcin","dzienski","POL",6.5,7.96,FALSE,FALSE,FALSE,FALSE,"M",738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2012,"2012-09-12","2012-09-16","IFSC Climbing World Championship - Paris (FRA) 2012","1993-01-22",152,19
96,14,"oleksiy","yurko","UKR",6.7,8.2,FALSE,FALSE,FALSE,FALSE,"M",738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2012,"2012-09-12","2012-09-16","IFSC Climbing World Championship - Paris (FRA) 2012",NA,152,22.2857142857143
97,15,"sergey","abdrakhmanov","RUS",6.4,NA,FALSE,FALSE,TRUE,FALSE,"M",738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2012,"2012-09-12","2012-09-16","IFSC Climbing World Championship - Paris (FRA) 2012","1990-01-01",152,22
98,16,"manuel","escobar","VEN",6.7,NA,FALSE,FALSE,TRUE,FALSE,"M",738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2012,"2012-09-12","2012-09-16","IFSC Climbing World Championship - Paris (FRA) 2012","1984-01-01",152,28
99,17,"bassa","mawem","FRA",6.9,NA,FALSE,FALSE,FALSE,FALSE,"M",738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2012,"2012-09-12","2012-09-16","IFSC Climbing World Championship - Paris (FRA) 2012","1984-11-09",152,27
100,17,"lincai","zhong","CHN",6.9,NA,FALSE,FALSE,FALSE,FALSE,"M",738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2012,"2012-09-12","2012-09-16","IFSC Climbing World Championship - Paris (FRA) 2012","1990-01-01",152,22
101,19,"aspar","aspar","INA",7,NA,FALSE,FALSE,FALSE,FALSE,"M",738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2012,"2012-09-12","2012-09-16","IFSC Climbing World Championship - Paris (FRA) 2012","1988-01-24",152,24
102,19,"sergiy","barkovskyy","UKR",7,NA,FALSE,FALSE,FALSE,FALSE,"M",738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2012,"2012-09-12","2012-09-16","IFSC Climbing World Championship - Paris (FRA) 2012","1993-01-01",152,19
103,19,"sayat","bokanov","KAZ",7,NA,FALSE,FALSE,FALSE,FALSE,"M",738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2012,"2012-09-12","2012-09-16","IFSC Climbing World Championship - Paris (FRA) 2012",NA,152,22.2857142857143
104,22,"isaac","estevez","ECU",7.1,NA,FALSE,FALSE,FALSE,FALSE,"M",738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2012,"2012-09-12","2012-09-16","IFSC Climbing World Championship - Paris (FRA) 2012","1992-01-01",152,20
105,22,"volodymyr","zinchenko","UKR",7.1,NA,FALSE,FALSE,FALSE,FALSE,"M",738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2012,"2012-09-12","2012-09-16","IFSC Climbing World Championship - Paris (FRA) 2012","1993-01-01",152,19
106,24,"andrii","kytaiko","UKR",7.4,NA,FALSE,FALSE,FALSE,FALSE,"M",738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2012,"2012-09-12","2012-09-16","IFSC Climbing World Championship - Paris (FRA) 2012","1990-01-01",152,22
107,24,"guillaume","moro","FRA",7.4,NA,FALSE,FALSE,FALSE,FALSE,"M",738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2012,"2012-09-12","2012-09-16","IFSC Climbing World Championship - Paris (FRA) 2012","1995-01-01",152,17
108,26,"artyom","devyaterikov","KAZ",7.7,NA,FALSE,FALSE,FALSE,FALSE,"M",738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2012,"2012-09-12","2012-09-16","IFSC Climbing World Championship - Paris (FRA) 2012","1987-01-01",152,25
109,27,"gian-luca","grichting","SUI",7.9,NA,FALSE,FALSE,FALSE,FALSE,"M",738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2012,"2012-09-12","2012-09-16","IFSC Climbing World Championship - Paris (FRA) 2012","1996-01-01",152,16
110,27,"josmar","nieves","VEN",7.9,NA,FALSE,FALSE,FALSE,FALSE,"M",738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2012,"2012-09-12","2012-09-16","IFSC Climbing World Championship - Paris (FRA) 2012","1991-01-01",152,21
111,29,"yoann","le couster","FRA",8,NA,FALSE,FALSE,FALSE,FALSE,"M",738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2012,"2012-09-12","2012-09-16","IFSC Climbing World Championship - Paris (FRA) 2012","1991-01-01",152,21
112,30,"andres","quinteros","ECU",8.2,NA,FALSE,FALSE,FALSE,FALSE,"M",738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2012,"2012-09-12","2012-09-16","IFSC Climbing World Championship - Paris (FRA) 2012","1990-01-01",152,22
113,31,"csaba","komondi","HUN",8.5,NA,FALSE,FALSE,FALSE,FALSE,"M",738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2012,"2012-09-12","2012-09-16","IFSC Climbing World Championship - Paris (FRA) 2012","1977-01-01",152,35
114,31,"andres","pazmino","ECU",8.5,NA,FALSE,FALSE,FALSE,FALSE,"M",738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2012,"2012-09-12","2012-09-16","IFSC Climbing World Championship - Paris (FRA) 2012","1995-01-01",152,17
115,33,"stefano","ghisolfi","ITA",8.6,NA,FALSE,FALSE,FALSE,FALSE,"M",738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2012,"2012-09-12","2012-09-16","IFSC Climbing World Championship - Paris (FRA) 2012","1993-02-18",152,19
116,34,"seungwoon","cho","KOR",9.2,NA,FALSE,FALSE,FALSE,FALSE,"M",738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2012,"2012-09-12","2012-09-16","IFSC Climbing World Championship - Paris (FRA) 2012",NA,152,22.2857142857143
117,34,"robert","stewart-patterson","CAN",9.2,NA,FALSE,FALSE,FALSE,FALSE,"M",738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2012,"2012-09-12","2012-09-16","IFSC Climbing World Championship - Paris (FRA) 2012","1996-01-01",152,16
118,36,"dominic","labarge","USA",9.3,NA,FALSE,FALSE,FALSE,FALSE,"M",738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2012,"2012-09-12","2012-09-16","IFSC Climbing World Championship - Paris (FRA) 2012","1995-01-01",152,17
119,37,"julian","boyd","USA",9.5,NA,FALSE,FALSE,FALSE,FALSE,"M",738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2012,"2012-09-12","2012-09-16","IFSC Climbing World Championship - Paris (FRA) 2012",NA,152,22.2857142857143
120,38,"charles","andrews-jubelt","USA",9.7,NA,FALSE,FALSE,FALSE,FALSE,"M",738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2012,"2012-09-12","2012-09-16","IFSC Climbing World Championship - Paris (FRA) 2012","1994-01-01",152,18
121,38,"thomas","tauporn","GER",9.7,NA,FALSE,FALSE,FALSE,FALSE,"M",738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2012,"2012-09-12","2012-09-16","IFSC Climbing World Championship - Paris (FRA) 2012","1991-01-01",152,21
122,40,"giga","jankhoteli","GEO",10.7,NA,FALSE,FALSE,FALSE,FALSE,"M",738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2012,"2012-09-12","2012-09-16","IFSC Climbing World Championship - Paris (FRA) 2012","1993-01-01",152,19
123,40,"shane","puccio","USA",10.7,NA,FALSE,FALSE,FALSE,FALSE,"M",738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2012,"2012-09-12","2012-09-16","IFSC Climbing World Championship - Paris (FRA) 2012",NA,152,22.2857142857143
124,42,"rolands","rugens","LAT",10.9,NA,FALSE,FALSE,FALSE,FALSE,"M",738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2012,"2012-09-12","2012-09-16","IFSC Climbing World Championship - Paris (FRA) 2012","1992-01-01",152,20
125,43,"sean","mccoll","CAN",11.2,NA,FALSE,FALSE,FALSE,FALSE,"M",738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2012,"2012-09-12","2012-09-16","IFSC Climbing World Championship - Paris (FRA) 2012","1987-09-03",152,25
126,44,"hanwool","kim","KOR",11.8,NA,FALSE,FALSE,FALSE,FALSE,"M",738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2012,"2012-09-12","2012-09-16","IFSC Climbing World Championship - Paris (FRA) 2012","1995-01-01",152,17
127,45,"cédric","lachat","SUI",12.6,NA,FALSE,FALSE,FALSE,FALSE,"M",738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2012,"2012-09-12","2012-09-16","IFSC Climbing World Championship - Paris (FRA) 2012","1984-08-17",152,28
128,46,"marco antonio","jubes angarita","ESP",14,NA,FALSE,FALSE,FALSE,FALSE,"M",738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2012,"2012-09-12","2012-09-16","IFSC Climbing World Championship - Paris (FRA) 2012","1983-01-01",152,29
129,47,"denis","ioannou","CYP",15,NA,FALSE,FALSE,FALSE,FALSE,"M",738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2012,"2012-09-12","2012-09-16","IFSC Climbing World Championship - Paris (FRA) 2012","1989-01-01",152,23
130,48,"klemen","becan","SLO",16.3,NA,FALSE,FALSE,FALSE,FALSE,"M",738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2012,"2012-09-12","2012-09-16","IFSC Climbing World Championship - Paris (FRA) 2012","1982-01-01",152,30
131,48,"cingiz","tagizade","AZE",16.3,NA,FALSE,FALSE,FALSE,FALSE,"M",738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2012,"2012-09-12","2012-09-16","IFSC Climbing World Championship - Paris (FRA) 2012","1993-01-01",152,19
132,50,"ilham","israfilov","AZE",27.5,NA,FALSE,FALSE,FALSE,FALSE,"M",738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2012,"2012-09-12","2012-09-16","IFSC Climbing World Championship - Paris (FRA) 2012",NA,152,22.2857142857143
133,51,"jaime hendrik","quintana","PER",30.7,NA,FALSE,FALSE,FALSE,FALSE,"M",738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2012,"2012-09-12","2012-09-16","IFSC Climbing World Championship - Paris (FRA) 2012","1979-01-01",152,33
134,52,"babek","ibadov","AZE",NA,NA,TRUE,FALSE,FALSE,FALSE,"M",738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2012,"2012-09-12","2012-09-16","IFSC Climbing World Championship - Paris (FRA) 2012","1987-01-01",152,25
135,52,"jedrzej","komosinski","POL",NA,NA,TRUE,FALSE,FALSE,FALSE,"M",738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2012,"2012-09-12","2012-09-16","IFSC Climbing World Championship - Paris (FRA) 2012","1988-01-01",152,24
136,52,"amir","maimuratov","KAZ",NA,NA,TRUE,FALSE,FALSE,FALSE,"M",738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2012,"2012-09-12","2012-09-16","IFSC Climbing World Championship - Paris (FRA) 2012","1995-07-19",152,17
137,52,"alexey","molchanov","KAZ",NA,NA,TRUE,FALSE,FALSE,FALSE,"M",738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2012,"2012-09-12","2012-09-16","IFSC Climbing World Championship - Paris (FRA) 2012","1989-01-01",152,23
138,1,"stanislav","kokorin","RUS",6.09,6.08,FALSE,FALSE,FALSE,FALSE,"M",743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2012,"2012-10-12","2012-10-13","IFSC Climbing Worldcup (L,S) - Xining (CHN) 2012","1990-01-22",182,22
139,2,"evgenii","vaitsekhovskii","RUS",6.07,6.29,FALSE,FALSE,FALSE,FALSE,"M",743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2012,"2012-10-12","2012-10-13","IFSC Climbing Worldcup (L,S) - Xining (CHN) 2012","1986-05-12",182,26
140,3,"sergey","abdrakhmanov","RUS",6.35,6.11,FALSE,FALSE,FALSE,FALSE,"M",743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2012,"2012-10-12","2012-10-13","IFSC Climbing Worldcup (L,S) - Xining (CHN) 2012","1990-01-01",182,22
141,4,"aspar","aspar","INA",6.65,6.64,FALSE,FALSE,FALSE,FALSE,"M",743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2012,"2012-10-12","2012-10-13","IFSC Climbing Worldcup (L,S) - Xining (CHN) 2012","1988-01-24",182,24
142,5,"danyil","boldyrev","UKR",6.5,6.22,FALSE,FALSE,FALSE,FALSE,"M",743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2012,"2012-10-12","2012-10-13","IFSC Climbing Worldcup (L,S) - Xining (CHN) 2012","1992-05-15",182,20
143,6,"arsenii","shevchenko","RUS",6.51,6.33,FALSE,FALSE,FALSE,FALSE,"M",743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2012,"2012-10-12","2012-10-13","IFSC Climbing Worldcup (L,S) - Xining (CHN) 2012","1990-01-01",182,22
144,7,"yaroslav","gontaryk","UKR",6.23,7.71,FALSE,FALSE,FALSE,FALSE,"M",743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2012,"2012-10-12","2012-10-13","IFSC Climbing Worldcup (L,S) - Xining (CHN) 2012","1993-01-01",182,19
145,8,"sergei","sinitcyn","RUS",7.02,8.66,FALSE,FALSE,FALSE,FALSE,"M",743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2012,"2012-10-12","2012-10-13","IFSC Climbing Worldcup (L,S) - Xining (CHN) 2012","1983-01-01",182,29
146,9,"lincai","zhong","CHN",6.62,6.7,FALSE,FALSE,FALSE,FALSE,"M",743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2012,"2012-10-12","2012-10-13","IFSC Climbing Worldcup (L,S) - Xining (CHN) 2012","1990-01-01",182,22
147,10,"viacheslav","vedenchuk","RUS",6.64,7.07,FALSE,FALSE,FALSE,FALSE,"M",743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2012,"2012-10-12","2012-10-13","IFSC Climbing Worldcup (L,S) - Xining (CHN) 2012","1993-01-01",182,19
148,11,"guangdong","li","CHN",7.26,7.47,FALSE,FALSE,FALSE,FALSE,"M",743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2012,"2012-10-12","2012-10-13","IFSC Climbing Worldcup (L,S) - Xining (CHN) 2012","1994-01-01",182,18
149,12,"leonardo","gontero","ITA",6.26,7.75,FALSE,FALSE,FALSE,FALSE,"M",743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2012,"2012-10-12","2012-10-13","IFSC Climbing Worldcup (L,S) - Xining (CHN) 2012","1993-12-11",182,18
150,13,"artem","savelyev","RUS",7.12,8.36,FALSE,FALSE,FALSE,FALSE,"M",743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2012,"2012-10-12","2012-10-13","IFSC Climbing Worldcup (L,S) - Xining (CHN) 2012","1994-01-01",182,18
151,14,"jedrzej","komosinski","POL",6.5,8.81,FALSE,FALSE,FALSE,FALSE,"M",743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2012,"2012-10-12","2012-10-13","IFSC Climbing Worldcup (L,S) - Xining (CHN) 2012","1988-01-01",182,24
152,15,"oleksiy","yurko","UKR",6.93,NA,FALSE,FALSE,TRUE,FALSE,"M",743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2012,"2012-10-12","2012-10-13","IFSC Climbing Worldcup (L,S) - Xining (CHN) 2012",NA,182,22.2105263157895
153,16,"yuhang","zhang","CHN",7.34,NA,FALSE,FALSE,TRUE,FALSE,"M",743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2012,"2012-10-12","2012-10-13","IFSC Climbing Worldcup (L,S) - Xining (CHN) 2012","1990-01-01",182,22
